timestamp,device,lat,lon,alt,heading,speed,fix_mode,satellites_used,satellites_visible,hdop,vdop,pdop,eph,epv
2025-03-16 19:26:28,rover,34.1519175,-77.866761,0,0.0,0.004,RTK_FLOAT,21,27,1.2,1.66,2.05,22.8,38.18
2025-03-16 19:26:29,rover,34.1519175,-77.866761,0,0.0,0.004,RTK_FLOAT,33,44,1.2,1.66,2.05,22.8,38.18
2025-03-16 19:26:30,rover,34.1519183,-77.8667591,0,0.0,0.005,RTK_FLOAT,0,0,0.0,0.0,0.0,0.766,1.384
2025-03-16 19:26:31,rover,34.1519183,-77.8667591,0,0.0,0.005,RTK_FLOAT,22,32,0.56,0.86,1.02,0.766,1.384
2025-03-16 19:26:31,base,34.1519444,-77.8666934,0,0.0,0.02,DGPS,0,0,0.0,0.0,0.0,4.123,8.948
2025-03-16 19:26:32,rover,34.1519195,-77.8667551,0,0.0,0.015,RTK_FLOAT,0,0,0.0,0.0,0.0,0.782,1.376
2025-03-16 19:26:32,base,34.1519443,-77.8666932,0,0.0,0.023,DGPS,0,0,0.0,0.0,0.0,4.125,8.957
2025-03-16 19:26:33,rover,34.1519204,-77.8667534,0,0.0,0.021,RTK_FLOAT,0,0,0.0,0.0,0.0,0.77,1.416
2025-03-16 19:26:33,base,34.1519441,-77.8666922,0,0.0,0.038,DGPS,0,0,0.0,0.0,0.0,4.13,8.976
2025-03-16 19:26:34,rover,34.1519204,-77.8667534,0,0.0,0.021,RTK_FLOAT,22,32,0.56,0.85,1.02,0.77,1.416
2025-03-16 19:26:34,base,34.151944,-77.8666919,0,0.0,0.048,DGPS,0,0,0.0,0.0,0.0,4.133,8.989
2025-03-16 19:26:35,rover,34.1519204,-77.8667534,0,0.0,0.021,RTK_FLOAT,22,32,0.56,0.85,1.02,0.77,1.416
2025-03-16 19:26:35,base,34.1519442,-77.866693,0,0.0,0.015,DGPS,0,0,0.0,0.0,0.0,4.115,8.923
2025-03-16 19:26:36,rover,34.1519204,-77.8667534,0,0.0,0.021,RTK_FLOAT,22,32,0.56,0.85,1.02,0.77,1.416
2025-03-16 19:26:36,base,34.1519445,-77.8666939,0,0.0,0.053,DGPS,0,0,0.0,0.0,0.0,4.108,8.878
2025-03-16 19:26:37,rover,34.1519204,-77.8667534,0,0.0,0.021,RTK_FLOAT,22,32,0.56,0.85,1.02,0.77,1.416
2025-03-16 19:26:37,base,34.1519448,-77.8666951,0,0.0,0.02,DGPS,0,0,0.0,0.0,0.0,4.098,8.83
2025-03-16 19:26:38,rover,34.1519204,-77.8667534,0,0.0,0.021,RTK_FLOAT,22,32,0.56,0.85,1.02,0.77,1.416
2025-03-16 19:26:38,base,34.1519451,-77.8666959,0,0.0,0.033,DGPS,0,0,0.0,0.0,0.0,4.089,8.782
